CreatedById,CreatedDate,Description,DeveloperName,FolderName,Format,Id,IsDeleted,LastModifiedById,LastModifiedDate,LastReferencedDate,LastRunDate,LastViewedDate,Name,NamespacePrefix,OwnerId,ReportTypeApiName,SystemModstamp,isActive
0050b000005JfILAA0,2021-02-17T01:30:54.000Z,,LATAM_EIS_RevRec_NOLA_Andean_FY22Q1,Latin America,Summary,00O2R000004IgUJUA0,False,0050b000005JfILAA0,2021-05-03T14:18:17.000Z,,2022-06-08T10:04:24.000Z,,LATAM EIS RevRec NOLA/Andean FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-08T10:04:24.000Z,True
0050b000005JfILAA0,2021-02-12T19:18:01.000Z,,LATAM_Mexico_IQ_ADT_WIP_FCD_WoCA_FY22Q1,Latin America,Summary,00O2R000004IgOBUA0,False,0050b000005JfILAA0,2021-04-14T07:55:25.000Z,,2022-06-14T22:00:02.000Z,,LATAM Mexico IQ ADT WIP FCD WoCA FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-14T22:00:02.000Z,True
0050b000005JfILAA0,2021-02-12T19:24:22.000Z,,LATAM_Mexico_WIP_WoCA_FY22Q1,Latin America,Summary,00O2R000004IgOGUA0,False,0050b000005JfILAA0,2021-04-14T07:53:21.000Z,,2022-06-14T22:00:02.000Z,,LATAM Mexico WIP WoCA FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-14T22:00:02.000Z,True
0050b000005JfILAA0,2021-02-12T19:43:35.000Z,,LATAM_Mexico_IQ_ADT_WIP_WoCA_FY22Q1,Latin America,Summary,00O2R000004IgOLUA0,False,0050b000005JfILAA0,2021-04-14T07:55:52.000Z,,2022-06-14T22:00:02.000Z,,LATAM Mexico IQ ADT WIP WoCA FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-14T22:00:02.000Z,True
0050b000005JfILAA0,2021-02-12T20:20:19.000Z,,LATAM_EIS_Credits_FY22Q1,Latin America,Summary,00O2R000004IgOaUAK,False,0050b000005JfILAA0,2021-04-14T08:01:58.000Z,,2022-06-14T22:00:02.000Z,,LATAM Mexico EIS Credits FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-14T22:00:02.000Z,True
0050b000005JfILAA0,2021-02-12T20:30:06.000Z,,Mexico_AP_TTV_180_EDT_Wo_FY22Q1_FCD,Latin America,Summary,00O2R000004IgOfUAK,False,0050b000005JfILAA0,2021-04-14T08:01:02.000Z,,2022-06-14T22:00:02.000Z,,Mexico AP TTV +180 EDT Wo FY22Q1 FCD,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-14T22:00:02.000Z,True
0050b000005JfILAA0,2021-02-12T20:35:31.000Z,,LATAM_Mexico_Non_Revenue_Active_Projects,Latin America,Summary,00O2R000004IgOkUAK,False,0050b000005JfILAA0,2021-04-14T08:02:47.000Z,,2022-06-14T22:00:03.000Z,,LATAM Mexico Non-Revenue Active Projects,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-14T22:00:03.000Z,True
0050b000005JfILAA0,2021-02-16T12:01:42.000Z,,LATAM_SOCO_RevRec_FY22Q1,Latin America,Summary,00O2R000004IgR5UAK,False,0050b000005JfILAA0,2021-02-16T12:03:10.000Z,,2022-03-28T22:22:24.000Z,,LATAM SOCO RevRec FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-28T22:22:24.000Z,True
0050b000005JfILAA0,2021-02-16T12:53:02.000Z,,LATAM_EIS_RevRec_SOCO_FY22Q1,Latin America,Summary,00O2R000004IgRFUA0,False,0050b000005JfILAA0,2021-05-03T14:18:18.000Z,,2022-03-28T22:22:24.000Z,,LATAM EIS RevRec SOCO FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-28T22:22:24.000Z,True
0050b000005JfILAA0,2021-02-16T13:17:55.000Z,,LATAM_SOCO_ConfigAssist_FY22Q1,Latin America,Summary,00O2R000004IgRKUA0,False,0050b000005JfILAA0,2021-03-29T21:45:50.000Z,,2022-03-28T22:22:24.000Z,,LATAM SOCO ConfigAssist FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-28T22:22:24.000Z,True
0050b000005JfILAA0,2021-02-16T13:35:14.000Z,,LATAM_SOCO_EIS_to_close_FY22Q4,Latin America,Summary,00O2R000004IgRPUA0,False,0050b000005JfILAA0,2021-02-16T13:36:41.000Z,,2022-03-28T22:22:24.000Z,,LATAM SOCO EIS to close FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-28T22:22:24.000Z,True
0050b000005JfILAA0,2021-02-16T13:41:18.000Z,,LATAM_SOCO_WIP_FCD_WoCA_FY22Q1,Latin America,Summary,00O2R000004IgRUUA0,False,0050b000005JfILAA0,2021-02-16T15:19:21.000Z,,2022-03-28T22:22:24.000Z,,LATAM SOCO WIP FCD WoCA FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-28T22:22:24.000Z,True
0050b000005JfILAA0,2021-02-16T14:05:57.000Z,,LATAM_SOCO_WIP_WoCA_FY22Q1,Latin America,Summary,00O2R000004IgRZUA0,False,0050b000005JfILAA0,2021-02-16T14:18:54.000Z,,2022-03-28T22:22:24.000Z,,LATAM SOCO WIP WoCA FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-28T22:22:24.000Z,True
0050b000005JfILAA0,2021-02-16T14:29:28.000Z,,LATAM_SOCO_IQ_ADT_RevRec_FY22Q1,Latin America,Summary,00O2R000004IgReUAK,False,0050b000005JfILAA0,2021-02-16T14:30:59.000Z,,2022-03-28T22:22:24.000Z,,LATAM SOCO IQ ADT RevRec FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-28T22:22:24.000Z,True
0050b000005JfILAA0,2021-02-16T14:29:43.000Z,,LATAM_SOCO_IQ_ADT_WIP_FCD_WoCA,Latin America,Summary,00O2R000004IgRjUAK,False,0050b000005JfILAA0,2021-02-16T14:31:01.000Z,,2022-03-28T22:22:24.000Z,,LATAM SOCO IQ ADT WIP FCD WoCA FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-28T22:22:24.000Z,True
0050b000004KNpqAAG,2021-04-28T23:26:10.000Z,,RPS_Active_Projects,Latin America,Summary,00O2R000004IjAlUAK,False,0050b000004KNpqAAG,2021-04-28T23:27:52.000Z,,2022-04-11T18:40:27.000Z,,RPS Active Projects,,00l1P000000wTVNQA2,Projects_with_Products_and_Order_Products_custom__c,2022-04-11T18:40:27.000Z,True
0050b000005JfILAA0,2021-02-16T14:29:59.000Z,,LATAM_SOCO_IQ_ADT_WIP_WoCA_FY22Q1,Latin America,Summary,00O2R000004IgRoUAK,False,0050b000005JfILAA0,2021-02-16T14:31:03.000Z,,2022-03-28T22:22:24.000Z,,LATAM SOCO IQ ADT WIP WoCA FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-28T22:22:24.000Z,True
0050b000005JfILAA0,2021-02-16T14:43:48.000Z,,LATAM_SOCO_Credits_FY22Q1,Latin America,Summary,00O2R000004IgRtUAK,False,0050b000005JfILAA0,2021-02-16T14:45:28.000Z,,2022-03-28T22:22:24.000Z,,LATAM SOCO Credits FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-28T22:22:24.000Z,True
0050b000005JfILAA0,2021-02-16T14:44:20.000Z,,LATAM_SOCO_EIS_Credits_FY22Q1,Latin America,Summary,00O2R000004IgRyUAK,False,0050b000005JfILAA0,2021-02-16T14:45:34.000Z,,2022-03-28T22:22:24.000Z,,LATAM SOCO EIS Credits FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-28T22:22:24.000Z,True
0050b000005JfILAA0,2021-02-16T14:44:51.000Z,,LATAM_SOCO_Cancelled_Orders_FY,Latin America,Summary,00O2R000004IgS8UAK,False,0050b000005JfILAA0,2021-02-16T14:45:41.000Z,,2022-03-28T22:22:24.000Z,,LATAM SOCO Cancelled Orders FY,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-28T22:22:24.000Z,True
0050b000005JfILAA0,2021-02-16T14:45:13.000Z,,LATAM_SOCO_Non_Revenue_Active,Latin America,Summary,00O2R000004IgSDUA0,False,0050b000005JfILAA0,2021-03-18T17:33:13.000Z,,2022-03-28T22:22:25.000Z,,LATAM SOCO Non-Revenue Active,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-28T22:22:25.000Z,True
0050b000005JfILAA0,2021-02-16T14:46:53.000Z,,SOCO_AP_TTV_180_EDT_Wo_FY22Q1,Latin America,Summary,00O2R000004IgSIUA0,False,0050b000005JfILAA0,2021-02-16T14:47:12.000Z,,2022-03-28T22:22:25.000Z,,SOCO AP TTV +180 EDT Wo FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-28T22:22:25.000Z,True
0050b000005JfILAA0,2021-02-16T22:09:16.000Z,,LATAM_Brazil_RevRec_FY22Q1,Latin America,Summary,00O2R000004IgSwUAK,False,0050b000005JfILAA0,2021-04-19T13:58:17.000Z,,2022-06-03T13:30:03.000Z,,LATAM Brazil RevRec FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:30:03.000Z,True
0050b000005JfILAA0,2021-02-16T22:10:07.000Z,,LATAM_EIS_RevRec_Brazil_FY22Q1,Latin America,Summary,00O2R000004IgT1UAK,False,0050b000005JfILAA0,2021-05-03T14:16:37.000Z,,2022-06-03T13:30:03.000Z,,LATAM EIS RevRec Brazil FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:30:03.000Z,True
0050b000005JfILAA0,2021-02-16T22:11:13.000Z,,LATAM_Brazil_ConfigAssist_FY22Q1,Latin America,Summary,00O2R000004IgT6UAK,False,0050b000005JfILAA0,2021-04-13T19:53:14.000Z,,2022-06-03T13:30:03.000Z,,LATAM Brazil ConfigAssist FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:30:03.000Z,True
0050b000005JfILAA0,2021-02-16T22:11:52.000Z,,LATAM_Brazil_EIS_to_close_FY22Q1,Latin America,Summary,00O2R000004IgTBUA0,False,0050b000005JfILAA0,2021-04-13T19:53:36.000Z,,2022-06-03T13:30:03.000Z,,LATAM Brazil EIS to close FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:30:03.000Z,True
0050b000005JfILAA0,2021-02-16T22:26:47.000Z,,LATAM_Brazil_EIS_Credits_FY22Q1,Latin America,Summary,00O2R000004IgTGUA0,False,0050b000005JfILAA0,2021-04-13T20:05:45.000Z,,2022-06-03T13:30:03.000Z,,LATAM Brazil EIS Credits FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:30:03.000Z,True
0050b000005JfILAA0,2021-02-16T22:27:00.000Z,,LATAM_Brazil_Credits_FY22Q1,Latin America,Summary,00O2R000004IgTLUA0,False,0050b000005JfILAA0,2021-04-13T20:16:44.000Z,,2022-06-03T13:30:10.000Z,,LATAM Brazil Credits FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:30:10.000Z,True
0050b000005JfILAA0,2021-02-16T22:27:18.000Z,,LATAM_Brazil_Cancelled_Orders_FY,Latin America,Summary,00O2R000004IgTQUA0,False,0050b000005JfILAA0,2021-04-14T02:27:42.000Z,,2022-06-03T13:30:03.000Z,,LATAM Brazil Cancelled Orders FY,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:30:03.000Z,True
0050b000005JfILAA0,2021-02-16T22:31:45.000Z,,LATAM_Brazil_Non_Revenue_Active,Latin America,Summary,00O2R000004IgTVUA0,False,0050b000005JfILAA0,2021-04-13T20:09:07.000Z,,2022-06-03T13:30:04.000Z,,LATAM Brazil Non-Revenue Active,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:30:04.000Z,True
0050b000005JfILAA0,2021-02-16T22:50:09.000Z,,LATAM_Brazil_WIP_FCD_WoCA_FY22Q1,Latin America,Summary,00O2R000004IgTaUAK,False,0050b000005JfILAA0,2021-04-13T19:57:49.000Z,,2022-06-03T13:30:03.000Z,,LATAM Brazil WIP FCD WoCA FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:30:03.000Z,True
0050b000005JfILAA0,2021-02-16T22:50:23.000Z,,LATAM_Brazil_EIS_to_close_FY22Q2,Latin America,Summary,00O2R000004IgTfUAK,False,0050b000005JfILAA0,2021-04-13T19:58:08.000Z,,2022-06-03T13:30:03.000Z,,LATAM Brazil EIS to close FY22Q2,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:30:03.000Z,True
0050b000005JfILAA0,2021-02-16T22:50:38.000Z,,LATAM_Brazil_WIP_WoCA_FY22Q1,Latin America,Summary,00O2R000004IgTgUAK,False,0050b000005JfILAA0,2021-04-13T19:58:29.000Z,,2022-06-03T13:30:03.000Z,,LATAM Brazil WIP WoCA FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:30:03.000Z,True
0050b000005JfILAA0,2021-02-16T23:11:38.000Z,,LATAM_Brazil_IQ_ADT_RevRec_FY22Q,Latin America,Summary,00O2R000004IgTpUAK,False,0050b000005JfILAA0,2021-04-13T19:58:43.000Z,,2022-06-03T13:30:03.000Z,,LATAM Brazil IQ ADT RevRec FY22Q,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:30:03.000Z,True
0050b000005JfILAA0,2021-02-16T23:11:52.000Z,,LATAM_Brazil_IQ_ADT_WIP_FCD_WoCA,Latin America,Summary,00O2R000004IgTuUAK,False,0050b000005JfILAA0,2021-04-13T19:59:02.000Z,,2022-06-03T13:30:04.000Z,,LATAM Brazil IQ ADT WIP FCD WoCA,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:30:04.000Z,True
0050b000005JfILAA0,2021-02-16T23:12:07.000Z,,LATAM_Brazil_IQ_ADT_WIP_WoCA_FY2,Latin America,Summary,00O2R000004IgTzUAK,False,0050b000005JfILAA0,2021-04-13T19:59:22.000Z,,2022-06-03T13:30:04.000Z,,LATAM Brazil IQ ADT WIP WoCA FY2,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:30:04.000Z,True
0050b000005JfILAA0,2021-02-16T23:17:02.000Z,,Brazil_AP_TTV_180_EDT_Wo_FY22Q1,Latin America,Summary,00O2R000004IgU4UAK,False,0050b000005JfILAA0,2021-04-13T20:10:18.000Z,,2022-06-03T13:30:04.000Z,,Brazil AP TTV +180 EDT Wo FY22Q1,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:30:04.000Z,True
0050b000005JfILAA0,2021-02-17T02:13:32.000Z,,LATAM_WIP_WoCA_FY22Q1,Latin America,Summary,00O2R000004IgUsUAK,False,0050b000005JfILAA0,2021-06-10T14:14:28.000Z,,2022-06-03T13:32:20.000Z,,LATAM WIP EDT/HES deploy WoCA,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:32:20.000Z,True
0050b000005JfILAA0,2021-02-17T12:20:33.000Z,,LATAM_WIP_FCD_WoCA_FY22Q1,Latin America,Summary,00O2R000004IgV7UAK,False,0050b000005JfILAA0,2021-05-27T18:37:49.000Z,,2022-06-03T13:32:20.000Z,,LATAM WIP FCD WoCA FY22Q2,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:32:20.000Z,True
0050b000005JfILAA0,2021-02-17T12:46:46.000Z,,LATAM_RevRec_FY22Q12,Latin America,Summary,00O2R000004IgVCUA0,False,0050b000005JfILAA0,2021-06-03T15:16:12.000Z,,2022-06-03T13:32:20.000Z,,LATAM Deploy RevRec FY22Q2,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:32:20.000Z,True
0050b000005JfILAA0,2021-02-17T12:47:04.000Z,,LATAM_ConfigAssist_FY22Q11,Latin America,Summary,00O2R000004IgVHUA0,False,0050b000005JfILAA0,2021-05-27T18:38:36.000Z,,2022-06-03T13:32:21.000Z,,LATAM  ConfigAssist FY22Q2,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:32:21.000Z,True
0050b000005JfILAA0,2021-02-17T12:47:23.000Z,,LATAM_EIS_RevRec_FY22Q1,Latin America,Summary,00O2R000004IgVMUA0,False,0050b000005JfILAA0,2021-05-27T18:42:14.000Z,,2022-06-03T13:32:21.000Z,,LATAM EIS RevRec FY22Q2,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:32:21.000Z,True
0050b000005JfILAA0,2021-02-17T13:56:13.000Z,,LATAM_ADT_Amortized_Value_FY22Q1,Latin America,Summary,00O2R000004IgVgUAK,False,0050b000005JfILAA0,2021-07-17T00:33:19.000Z,,2022-06-03T13:32:21.000Z,,LATAM ADT Amortized Value FY22Q2,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:32:21.000Z,True
0050b000005JfILAA0,2021-02-17T14:01:46.000Z,,LATAM_IQ_ADT_RevRec,Latin America,Summary,00O2R000004IgVlUAK,False,0050b000005JfILAA0,2021-06-15T23:06:38.000Z,,2022-06-03T13:32:21.000Z,,LATAM IQ ADT RevRec,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:32:21.000Z,True
0050b000005JfILAA0,2021-02-17T14:07:43.000Z,,LATAM_IQ_ADT_WIP_FCD_FY22Q1,Latin America,Summary,00O2R000004IgVqUAK,False,0050b000005JfILAA0,2021-08-10T20:28:01.000Z,,2022-06-03T13:32:21.000Z,,LATAM IQ ADT WIP FCD FY22Q2,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:32:21.000Z,True
0050b000005JfILAA0,2021-02-17T15:48:49.000Z,,LATAM_Credits_FY22Q1,Latin America,Summary,00O2R000004IgW5UAK,False,0050b000005JfILAA0,2021-07-09T16:25:48.000Z,,2022-06-03T13:32:21.000Z,,LATAM Credits FY22Q2,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:32:21.000Z,True
0050b000005JfILAA0,2021-02-17T15:50:35.000Z,,LATAM_Non_Revenue_Active,Latin America,Summary,00O2R000004IgWBUA0,False,0050b000005JfILAA0,2021-06-15T23:15:00.000Z,,2022-06-03T13:32:21.000Z,,LATAM Non-Revenue Active,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:32:21.000Z,True
0050b000005JfILAA0,2021-02-17T15:49:43.000Z,,LATAM_Cancelled_Order_FY21Q1,Latin America,Summary,00O2R000004IgWFUA0,False,0050b000005JfILAA0,2021-05-14T17:25:01.000Z,,2022-06-03T13:32:22.000Z,,LATAM Cancelled Order FY21Q2,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-06-03T13:32:22.000Z,True
0050b000005JfILAA0,2021-09-01T21:29:11.000Z,,PR_364137_Report,Latin America,Summary,00O2R000004MgvfUAC,False,0050b000005JfILAA0,2021-09-01T21:47:09.000Z,,2022-03-31T20:08:02.000Z,,PR-364137 Report,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-31T20:08:02.000Z,True
0050b000005JfILAA0,2021-09-07T19:11:47.000Z,,COOPERATIVA_DE_SEGUROS_Report,Latin America,Summary,00O2R000004MhBxUAK,False,0050b000005JfILAA0,2021-09-07T21:28:59.000Z,,2022-02-07T20:49:08.000Z,,Account Report-COOPERATIVA DE SEGUROS,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-02-07T20:49:08.000Z,True
0050b000005JfILAA0,2021-09-09T13:54:22.000Z,,Nereida_s_Active_Projects_by_group,Latin America,Summary,00O2R000004MhKkUAK,False,0050b000005JfILAA0,2021-09-09T14:12:06.000Z,,2021-12-27T15:00:37.000Z,,Nereida's Active Projects by group,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2021-12-27T15:00:37.000Z,True
0050b000005JfILAA0,2021-10-04T20:22:47.000Z,,LATAM_Closed_Projects_FY22_by_Quarter,Latin America,Summary,00O2R000004MjQcUAK,False,0050b000005JfILAA0,2021-10-10T00:47:25.000Z,,2022-03-10T19:07:31.000Z,,LATAM Closed Projects FY22 by Quarter,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-10T19:07:31.000Z,True
0050b000005JfILAA0,2021-10-04T20:43:33.000Z,,Mexico_Closed_Projects_FY22_by_Quarter,Latin America,Summary,00O2R000004MjR1UAK,False,0050b000005JfILAA0,2021-10-10T00:47:48.000Z,,2022-03-10T19:06:50.000Z,,Mexico Closed Projects FY22 by Quarter,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-10T19:06:50.000Z,True
0050b000005JfILAA0,2021-10-04T20:45:20.000Z,,LATAM_Closed_Projects_FY22_by_Qu,Latin America,Summary,00O2R000004MjR6UAK,False,0050b000005JfILAA0,2021-10-10T00:47:59.000Z,,2022-03-10T19:06:50.000Z,,MCLA Closed Projects FY22 by Quarter,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-10T19:06:50.000Z,True
0050b000005JfILAA0,2021-10-04T20:47:16.000Z,,Brazil_Closed_Projects_FY22_by_Qu,Latin America,Summary,00O2R000004MjRBUA0,False,0050b000005JfILAA0,2021-10-10T00:47:36.000Z,,2022-05-16T12:03:49.000Z,,Brazil Closed Projects FY22 by Qu,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-05-16T12:03:49.000Z,True
0050b000005JfILAA0,2021-10-12T15:19:24.000Z,,Amer_Closed_Projects_FY21H2_FY22,Latin America,Summary,00O2R000004Mjy0UAC,False,0050b000005JfILAA0,2021-10-12T15:27:01.000Z,,2022-02-18T08:43:25.000Z,,Amer FCC FY22Q3,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-02-18T08:43:25.000Z,True
0050b000005JfILAA0,2021-08-06T22:43:51.000Z,,LATAM_Deploy_EDT_RevRec_FY22Q2_H,Latin America,Summary,00O2R000004MetwUAC,False,0050b000005JfILAA0,2021-08-06T22:43:51.000Z,,2022-03-03T00:26:07.000Z,,LATAM Deploy EDT RevRec FY22Q2 H,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-03T00:26:07.000Z,True
0050b000005JfILAA0,2021-08-06T22:44:06.000Z,,LATAM_Deploy_HES_RevRec_FY22Q2_H,Latin America,Summary,00O2R000004MetxUAC,False,0050b000005JfILAA0,2021-08-06T22:44:06.000Z,,2022-03-03T00:26:07.000Z,,LATAM Deploy HES RevRec FY22Q2 H,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-03T00:26:07.000Z,True
0050b000005JfILAA0,2021-08-06T23:00:37.000Z,,LATAM_Deploy_EDT_RevRec_FY22Q1_H,Latin America,Summary,00O2R000004MetyUAC,False,0050b000005JfILAA0,2021-08-06T23:10:04.000Z,,2022-03-03T00:26:07.000Z,,LATAM Deploy EDT RevRec FY22Q1 H,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-03T00:26:07.000Z,True
0050b000005JfILAA0,2021-08-06T22:44:22.000Z,,LATAM_EIS_RevRec_FY22Q2_H,Latin America,Summary,00O2R000004Meu1UAC,False,0050b000005JfILAA0,2021-08-06T22:44:22.000Z,,2022-03-03T00:26:07.000Z,,LATAM EIS RevRec FY22Q2 H,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-03T00:26:07.000Z,True
0050b000005JfILAA0,2021-08-06T22:44:39.000Z,,LATAM_IQ_ADT_RevRec_FY22Q2_H,Latin America,Summary,00O2R000004Meu6UAC,False,0050b000005JfILAA0,2021-08-06T22:44:39.000Z,,2022-03-03T00:26:07.000Z,,LATAM IQ ADT RevRec FY22Q2 H,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-03T00:26:07.000Z,True
0050b000005JfILAA0,2021-08-06T23:00:49.000Z,,LATAM_Deploy_HES_RevRec_FY22Q1_H,Latin America,Summary,00O2R000004MeuBUAS,False,0050b000005JfILAA0,2021-08-06T23:09:41.000Z,,2022-03-03T00:26:07.000Z,,LATAM Deploy HES RevRec FY22Q1 H,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-03T00:26:07.000Z,True
0050b000005JfILAA0,2021-08-06T23:21:53.000Z,,LATAM_Closed_Projects_FY22Q2_H,Latin America,Summary,00O2R000004MeuCUAS,False,0050b000005JfILAA0,2022-01-13T17:13:14.000Z,,2022-04-27T22:16:48.000Z,,LATAM Closed Projects FY22Q2 H,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-04-27T22:16:48.000Z,True
0050b000005JfILAA0,2021-08-06T23:01:00.000Z,,LATAM_IQ_ADT_RevRec_FY22Q1_H,Latin America,Summary,00O2R000004MeuGUAS,False,0050b000005JfILAA0,2021-08-06T23:09:30.000Z,,2022-03-03T00:26:07.000Z,,LATAM IQ ADT RevRec FY22Q1 H,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-03T00:26:07.000Z,True
0050b000005JfILAA0,2021-08-06T23:01:11.000Z,,LATAM_EIS_RevRec_FY22Q1_H,Latin America,Summary,00O2R000004MeuLUAS,False,0050b000005JfILAA0,2021-08-06T23:09:14.000Z,,2022-03-03T00:26:07.000Z,,LATAM EIS RevRec FY22Q1 H,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-03-03T00:26:07.000Z,True
0050b000005JfILAA0,2021-08-06T23:19:17.000Z,,LATAM_Closed_Projects_FY22Q1_H,Latin America,Summary,00O2R000004MeuVUAS,False,0050b000005JfILAA0,2022-01-13T17:09:34.000Z,,2022-04-27T22:16:48.000Z,,LATAM Closed Projects FY22Q1 H,,00l1P000000wTVNQA2,Projects_with_MilestoneOrder_and_Order_Product__c,2022-04-27T22:16:48.000Z,True
